ID_Cliente,Edad,Género,Ítem_Comprado,Categoría,Cantidad_Pagada (dólares),Ubicación,Talla,Color,Temporada,Calificación_Reseña,Suscripción,Tipo_Envío,Descuento,Compras_Anteriores,Tipo_Pago,Frecuencia_Compra
3558,52,Femenino,Chaqueta,Ropa de abrigo,"$26,00",Nevada,M,Durazno,Verano,"4,9",No,Entrega al día siguiente,No,1,PayPal,Trimestral
3559,68,Femenino,Mochila,Accesorios,"$94,00",Alaska,L,Magenta,Verano,"4,8",No,Estándar,No,9,Venmo,Trimestral
3560,18,Femenino,Bermudas,Ropa,"$25,00",Utah,M,Beige,Otoño,"3,0",No,Entrega al día siguiente,No,13,Venmo,Trimestral
3561,18,Femenino,Medias,Ropa,"$96,00",Kansas,XL,Violeta,Otoño,"3,5",No,Express,No,5,Tarjeta de crédito,Anualmente
3562,63,Femenino,Zapatillas,Calzado,"$29,00",North Carolina,L,Negro,Primavera,"3,4",No,Estándar,No,39,Tarjeta de crédito,Quincenal
3563,47,Femenino,Zapatillas,Calzado,"$36,00",Maryland,M,Cian,Invierno,"3,4",No,Envío gratis,No,7,Transferencia bancaria,Semanalmente
3564,43,Femenino,Blusa,Ropa,"$90,00",Maine,M,Verde,Verano,"4,9",No,Estándar,No,8,Tarjeta de crédito,Trimestral
3565,60,Femenino,Guantes,Accesorios,"$38,00",Illinois,S,Marrón,Verano,"4,4",No,Envío gratis,No,40,Venmo,Anualmente
3566,49,Femenino,Bolso,Accesorios,"$52,00",Pennsylvania,S,Gris,Primavera,"4,2",No,Recogida en tienda,No,35,PayPal,Mensual
3567,28,Femenino,Vaqueros,Ropa,"$88,00",Alaska,S,Naranja,Primavera,"3,1",No,Entrega al día siguiente,No,14,Venmo,Mensual
3568,32,Femenino,Bufanda,Accesorios,"$56,00",New Mexico,S,Plata,Verano,"4,0",No,Entrega al día siguiente,No,26,Tarjeta de crédito,Mensual
3569,29,Femenino,Sandalias,Calzado,"$71,00",Arkansas,M,Púrpura,Primavera,"4,8",No,Entrega al día siguiente,No,14,PayPal,Trimestral
3570,35,Femenino,Sandalias,Calzado,"$94,00",Alaska,M,Aceituna,Otoño,"3,3",No,Express,No,9,Transferencia bancaria,Quincenal
3571,23,Femenino,Vestido,Ropa,"$97,00",Louisiana,XL,Verde azulado,Invierno,"4,7",No,Estándar,No,32,Tarjeta de débito,Anualmente
3572,70,Femenino,Falda,Ropa,"$27,00",North Dakota,M,Blanco,Verano,"3,2",No,Estándar,No,15,Transferencia bancaria,Trimestral
3573,23,Femenino,Bermudas,Ropa,"$28,00",Rhode Island,M,Negro,Primavera,"5,0",No,Estándar,No,25,Tarjeta de crédito,Mensual
3574,43,Femenino,Vaqueros,Ropa,"$67,00",Connecticut,L,Granate,Otoño,"4,9",No,Envío gratis,No,27,PayPal,Mensual
3575,29,Femenino,Medias,Ropa,"$70,00",New York,M,Cian,Otoño,"4,9",No,Express,No,39,Transferencia bancaria,Trimestral
3576,61,Femenino,Abrigo,Ropa de abrigo,"$95,00",Kentucky,M,Violeta,Otoño,"3,7",No,Express,No,49,Venmo,Quincenal
3577,29,Femenino,Botas,Calzado,"$24,00",Maine,L,Amarillo,Primavera,"3,0",No,Express,No,12,Venmo,Quincenal
3578,66,Femenino,Cinturón,Accesorios,"$35,00",Missouri,S,Amarillo,Invierno,"2,6",No,Estándar,No,13,Transferencia bancaria,Semanalmente
3579,46,Femenino,Zapatos,Calzado,"$22,00",Georgia,L,Aceituna,Invierno,"2,6",No,Estándar,No,22,Transferencia bancaria,Trimestral
3580,34,Femenino,Bufanda,Accesorios,"$66,00",Arizona,L,Aceituna,Otoño,"4,8",No,Estándar,No,19,Tarjeta de crédito,Trimestral
3581,51,Femenino,Blusa,Ropa,"$83,00",New Hampshire,M,Magenta,Verano,"3,2",No,Envío en 2 días,No,3,Dinero,Quincenal
3582,26,Femenino,Vestido,Ropa,"$95,00",Georgia,M,Naranja,Otoño,"4,9",No,Entrega al día siguiente,No,50,Tarjeta de crédito,Semanalmente
3583,23,Femenino,Bermudas,Ropa,"$41,00",California,S,Beige,Verano,"3,4",No,Envío en 2 días,No,15,PayPal,Anualmente
3584,52,Femenino,Blusa,Ropa,"$77,00",Arizona,L,Marrón,Verano,"2,7",No,Recogida en tienda,No,44,Tarjeta de crédito,Trimestral
3585,39,Femenino,Zapatillas,Calzado,"$52,00",Florida,L,Índigo,Otoño,"4,8",No,Express,No,48,Tarjeta de débito,Mensual
3586,39,Femenino,Guantes,Accesorios,"$41,00",New York,XL,Gris,Invierno,"4,1",No,Estándar,No,4,Venmo,Quincenal
3587,33,Femenino,Sudadera,Ropa,"$28,00",Idaho,M,Amarillo,Invierno,"4,6",No,Recogida en tienda,No,12,PayPal,Quincenal
3588,33,Femenino,Jersey,Ropa,"$90,00",Virginia,S,Violeta,Verano,"4,4",No,Estándar,No,33,Tarjeta de débito,Anualmente
3589,23,Femenino,Gafas de sol,Accesorios,"$55,00",Michigan,M,Magenta,Primavera,"3,5",No,Envío en 2 días,No,40,Dinero,Anualmente
3590,31,Femenino,Cinturón,Accesorios,"$73,00",New Hampshire,M,Azul,Primavera,"4,8",No,Entrega al día siguiente,No,38,Dinero,Trimestral
3591,27,Femenino,Vestido,Ropa,"$87,00",South Dakota,M,Gris,Otoño,"2,9",No,Envío en 2 días,No,19,Venmo,Trimestral
3592,48,Femenino,Chaqueta,Ropa de abrigo,"$89,00",South Dakota,M,Oro,Invierno,"3,2",No,Envío en 2 días,No,38,Transferencia bancaria,Trimestral
3593,61,Femenino,Botas,Calzado,"$82,00",New Jersey,L,Lavanda,Primavera,"4,4",No,Envío en 2 días,No,18,Venmo,Quincenal
3594,63,Femenino,Sandalias,Calzado,"$80,00",Wyoming,M,Negro,Primavera,"4,6",No,Entrega al día siguiente,No,24,PayPal,Mensual
3595,19,Femenino,Bufanda,Accesorios,"$87,00",Alabama,L,Carbón,Verano,"2,6",No,Envío en 2 días,No,29,Venmo,Trimestral
3596,21,Femenino,Blusa,Ropa,"$41,00",South Dakota,M,Violeta,Primavera,"3,1",No,Recogida en tienda,No,14,PayPal,Anualmente
3597,28,Femenino,Sudadera,Ropa,"$83,00",South Carolina,M,Carbón,Primavera,"4,3",No,Estándar,No,44,Dinero,Quincenal
3598,29,Femenino,Gafas de sol,Accesorios,"$71,00",New Mexico,M,Granate,Verano,"3,1",No,Estándar,No,18,Transferencia bancaria,Trimestral
3599,23,Femenino,Sudadera,Ropa,"$76,00",Connecticut,XL,Púrpura,Primavera,"4,6",No,Recogida en tienda,No,19,Transferencia bancaria,Quincenal
3600,37,Femenino,Bufanda,Accesorios,"$34,00",Kansas,S,Durazno,Primavera,"4,6",No,Express,No,4,Dinero,Semanalmente
3601,67,Femenino,Vestido,Ropa,"$81,00",South Carolina,XL,Aceituna,Primavera,"2,7",No,Envío gratis,No,25,Dinero,Quincenal
3602,34,Femenino,Camiseta,Ropa,"$47,00",North Carolina,M,Índigo,Verano,"3,0",No,Entrega al día siguiente,No,3,PayPal,Mensual
3603,58,Femenino,Falda,Ropa,"$36,00",Wyoming,S,Magenta,Verano,"3,3",No,Recogida en tienda,No,40,Tarjeta de débito,Trimestral
3604,45,Femenino,Vaqueros,Ropa,"$51,00",Louisiana,M,Oro,Primavera,"2,7",No,Envío gratis,No,5,Dinero,Semanalmente
3605,63,Femenino,Sudadera,Ropa,"$86,00",Louisiana,M,Naranja,Otoño,"3,3",No,Estándar,No,17,Tarjeta de débito,Anualmente
3606,68,Femenino,Vaqueros,Ropa,"$41,00",Alabama,M,Oro,Otoño,"4,3",No,Recogida en tienda,No,36,Transferencia bancaria,Trimestral
3607,41,Femenino,Sandalias,Calzado,"$90,00",Minnesota,XL,Púrpura,Otoño,"4,8",No,Express,No,41,Venmo,Anualmente
3608,50,Femenino,Sombrero,Accesorios,"$93,00",New Mexico,L,Carbón,Otoño,"3,3",No,Estándar,No,20,Venmo,Quincenal
3609,24,Femenino,Guantes,Accesorios,"$56,00",Tennessee,M,Cian,Otoño,"4,3",No,Entrega al día siguiente,No,2,Dinero,Trimestral
3610,21,Femenino,Medias,Ropa,"$39,00",New Mexico,M,Cian,Verano,"3,0",No,Envío en 2 días,No,31,Tarjeta de débito,Mensual
3611,18,Femenino,Chaqueta,Ropa de abrigo,"$86,00",Texas,XL,Verde,Otoño,"4,8",No,Envío en 2 días,No,23,Transferencia bancaria,Quincenal
3612,63,Femenino,Camiseta,Ropa,"$82,00",Washington,M,Plata,Primavera,"2,9",No,Estándar,No,30,Tarjeta de crédito,Anualmente
3613,47,Femenino,Sandalias,Calzado,"$29,00",Michigan,M,Verde azulado,Verano,"3,6",No,Estándar,No,26,Dinero,Trimestral
3614,58,Femenino,Sombrero,Accesorios,"$27,00",Minnesota,M,Magenta,Otoño,"3,5",No,Recogida en tienda,No,40,Venmo,Anualmente
3615,46,Femenino,Guantes,Accesorios,"$25,00",Delaware,L,Granate,Primavera,"4,7",No,Envío en 2 días,No,19,Transferencia bancaria,Anualmente
3616,35,Femenino,Vestido,Ropa,"$31,00",California,M,Oro,Invierno,"4,4",No,Envío gratis,No,4,Tarjeta de crédito,Mensual
3617,42,Femenino,Sudadera,Ropa,"$23,00",Wisconsin,L,Púrpura,Invierno,"3,3",No,Recogida en tienda,No,33,Tarjeta de débito,Quincenal
3618,48,Femenino,Cinturón,Accesorios,"$47,00",Kentucky,M,Lavanda,Otoño,"4,3",No,Express,No,29,Tarjeta de débito,Mensual
3619,28,Femenino,Guantes,Accesorios,"$67,00",Nevada,M,Granate,Otoño,"4,0",No,Envío en 2 días,No,47,PayPal,Quincenal
3620,44,Femenino,Bufanda,Accesorios,"$75,00",North Carolina,S,Magenta,Invierno,"4,9",No,Envío en 2 días,No,50,Venmo,Semanalmente
3621,60,Femenino,Sandalias,Calzado,"$82,00",Louisiana,M,Turquesa,Verano,"2,9",No,Express,No,28,Tarjeta de crédito,Quincenal
3622,38,Femenino,Zapatillas,Calzado,"$32,00",New Jersey,XL,Plata,Verano,"4,0",No,Envío en 2 días,No,5,Dinero,Quincenal
3623,46,Femenino,Vestido,Ropa,"$41,00",Wisconsin,M,Púrpura,Otoño,"4,3",No,Recogida en tienda,No,12,Tarjeta de crédito,Anualmente
3624,39,Femenino,Joyas,Accesorios,"$89,00",Arkansas,M,Violeta,Invierno,"2,7",No,Envío en 2 días,No,4,PayPal,Semanalmente
3625,22,Femenino,Sombrero,Accesorios,"$82,00",Texas,XL,Durazno,Otoño,"5,0",No,Recogida en tienda,No,22,Transferencia bancaria,Quincenal
3626,44,Femenino,Bufanda,Accesorios,"$99,00",Illinois,L,Verde,Invierno,"4,4",No,Express,No,32,PayPal,Semanalmente
3627,69,Femenino,Blusa,Ropa,"$98,00",Mississippi,L,Verde azulado,Otoño,"3,5",No,Express,No,32,Venmo,Trimestral
3628,39,Femenino,Cinturón,Accesorios,"$54,00",Delaware,M,Plata,Invierno,"3,3",No,Entrega al día siguiente,No,48,Dinero,Trimestral
3629,53,Femenino,Blusa,Ropa,"$88,00",Georgia,L,Púrpura,Verano,"3,8",No,Envío gratis,No,35,Tarjeta de crédito,Mensual
3630,52,Femenino,Camiseta,Ropa,"$43,00",Kansas,L,Lavanda,Verano,"4,5",No,Estándar,No,44,Tarjeta de débito,Quincenal
3631,65,Femenino,Sombrero,Accesorios,"$73,00",Oklahoma,M,Lavanda,Invierno,"4,8",No,Recogida en tienda,No,29,Dinero,Semanalmente
3632,48,Femenino,Sombrero,Accesorios,"$50,00",New Jersey,M,Durazno,Otoño,"2,9",No,Recogida en tienda,No,26,Tarjeta de crédito,Mensual
3633,27,Femenino,Zapatillas,Calzado,"$73,00",Utah,L,Verde,Primavera,"3,2",No,Express,No,3,Tarjeta de débito,Trimestral
3634,39,Femenino,Guantes,Accesorios,"$51,00",Montana,M,Naranja,Primavera,"2,8",No,Envío gratis,No,1,Transferencia bancaria,Quincenal
3635,59,Femenino,Medias,Ropa,"$22,00",Ohio,M,Rosa,Invierno,"3,3",No,Estándar,No,17,PayPal,Anualmente
3636,52,Femenino,Sandalias,Calzado,"$32,00",Colorado,L,Cian,Otoño,"3,3",No,Envío gratis,No,17,Tarjeta de crédito,Quincenal
3637,50,Femenino,Sandalias,Calzado,"$38,00",California,L,Lavanda,Verano,"4,2",No,Envío en 2 días,No,36,Dinero,Semanalmente
3638,32,Femenino,Botas,Calzado,"$66,00",Utah,L,Amarillo,Invierno,"3,6",No,Express,No,32,Tarjeta de crédito,Quincenal
3639,40,Femenino,Mochila,Accesorios,"$20,00",Kansas,M,Aceituna,Primavera,"4,6",No,Express,No,50,PayPal,Quincenal
3640,26,Femenino,Abrigo,Ropa de abrigo,"$44,00",Illinois,M,Marrón,Verano,"3,6",No,Envío en 2 días,No,39,Venmo,Anualmente
3641,47,Femenino,Gafas de sol,Accesorios,"$31,00",Minnesota,L,Rosa,Primavera,"4,0",No,Entrega al día siguiente,No,17,PayPal,Mensual
3642,51,Femenino,Chaqueta,Ropa de abrigo,"$45,00",New York,M,Cian,Otoño,"2,7",No,Envío gratis,No,39,Transferencia bancaria,Trimestral
3643,47,Femenino,Vestido,Ropa,"$71,00",Arizona,L,Granate,Verano,"4,4",No,Recogida en tienda,No,5,PayPal,Anualmente
3644,53,Femenino,Bufanda,Accesorios,"$96,00",Tennessee,XL,Magenta,Otoño,"3,2",No,Estándar,No,47,Tarjeta de débito,Anualmente
3645,35,Femenino,Blusa,Ropa,"$32,00",Arkansas,M,Violeta,Invierno,"2,6",No,Entrega al día siguiente,No,18,Venmo,Semanalmente
3646,38,Femenino,Mochila,Accesorios,"$90,00",Colorado,L,Plata,Verano,"3,4",No,Envío gratis,No,31,Tarjeta de crédito,Trimestral
3647,69,Femenino,Joyas,Accesorios,"$68,00",Nevada,M,Granate,Primavera,"5,0",No,Envío en 2 días,No,39,Tarjeta de débito,Quincenal
3648,47,Femenino,Bermudas,Ropa,"$45,00",Kansas,M,Gris,Invierno,"2,9",No,Recogida en tienda,No,12,Transferencia bancaria,Semanalmente
3649,31,Femenino,Falda,Ropa,"$67,00",New York,M,Blanco,Invierno,"5,0",No,Envío gratis,No,45,Dinero,Quincenal
3650,68,Femenino,Falda,Ropa,"$57,00",Minnesota,M,Marrón,Otoño,"4,4",No,Estándar,No,33,Tarjeta de crédito,Quincenal
3651,51,Femenino,Vaqueros,Ropa,"$60,00",Ohio,M,Plata,Verano,"3,5",No,Envío en 2 días,No,3,PayPal,Anualmente
3652,20,Femenino,Bolso,Accesorios,"$32,00",Arizona,M,Amarillo,Primavera,"3,8",No,Express,No,5,Venmo,Trimestral
3653,27,Femenino,Bolso,Accesorios,"$29,00",Kentucky,S,Magenta,Otoño,"3,8",No,Recogida en tienda,No,23,Tarjeta de débito,Mensual
3654,67,Femenino,Abrigo,Ropa de abrigo,"$20,00",Minnesota,M,Azul,Primavera,"3,9",No,Entrega al día siguiente,No,39,Tarjeta de crédito,Quincenal
3655,21,Femenino,Joyas,Accesorios,"$98,00",Arkansas,M,Verde,Invierno,"3,3",No,Entrega al día siguiente,No,10,Tarjeta de crédito,Anualmente
3656,20,Femenino,Jersey,Ropa,"$27,00",Wyoming,M,Amarillo,Otoño,"2,9",No,Entrega al día siguiente,No,4,Tarjeta de crédito,Quincenal
3657,35,Femenino,Chaqueta,Ropa de abrigo,"$67,00",North Dakota,XL,Cian,Primavera,"3,7",No,Envío en 2 días,No,18,Tarjeta de crédito,Mensual
3658,58,Femenino,Zapatos,Calzado,"$82,00",Alabama,L,Oro,Invierno,"3,7",No,Express,No,1,Tarjeta de débito,Trimestral
3659,28,Femenino,Camiseta,Ropa,"$72,00",Mississippi,M,Magenta,Otoño,"4,6",No,Estándar,No,18,PayPal,Quincenal
3660,27,Femenino,Sandalias,Calzado,"$77,00",Illinois,S,Gris,Otoño,"4,9",No,Recogida en tienda,No,46,Transferencia bancaria,Anualmente
3661,19,Femenino,Zapatos,Calzado,"$74,00",Arkansas,L,Índigo,Invierno,"3,1",No,Envío en 2 días,No,13,Transferencia bancaria,Quincenal
3662,63,Femenino,Sandalias,Calzado,"$39,00",Kansas,S,Blanco,Invierno,"3,5",No,Entrega al día siguiente,No,5,Tarjeta de crédito,Quincenal
3663,69,Femenino,Bermudas,Ropa,"$80,00",Rhode Island,M,Índigo,Primavera,"4,9",No,Entrega al día siguiente,No,11,Tarjeta de débito,Semanalmente
3664,65,Femenino,Mochila,Accesorios,"$59,00",Florida,M,Verde,Verano,"4,4",No,Express,No,49,Tarjeta de crédito,Semanalmente
3665,63,Femenino,Chaqueta,Ropa de abrigo,"$68,00",Missouri,M,Turquesa,Otoño,"4,4",No,Recogida en tienda,No,1,Tarjeta de débito,Quincenal
3666,28,Femenino,Medias,Ropa,"$77,00",North Carolina,M,Durazno,Otoño,"3,4",No,Entrega al día siguiente,No,11,Tarjeta de crédito,Trimestral
3667,67,Femenino,Joyas,Accesorios,"$50,00",Alabama,M,Aceituna,Invierno,"3,0",No,Envío en 2 días,No,47,Dinero,Trimestral
3668,51,Femenino,Pantalones,Ropa,"$45,00",Washington,L,Cian,Otoño,"2,6",No,Entrega al día siguiente,No,20,Venmo,Mensual
3669,59,Femenino,Blusa,Ropa,"$71,00",Michigan,XL,Magenta,Verano,"3,2",No,Recogida en tienda,No,18,Venmo,Anualmente
3670,25,Femenino,Medias,Ropa,"$52,00",Washington,S,Plata,Otoño,"4,6",No,Recogida en tienda,No,43,PayPal,Trimestral
3671,31,Femenino,Zapatos,Calzado,"$50,00",Vermont,S,Blanco,Invierno,"3,8",No,Envío gratis,No,4,PayPal,Trimestral
3672,62,Femenino,Bolso,Accesorios,"$66,00",Illinois,L,Rosa,Verano,"4,8",No,Envío en 2 días,No,20,Venmo,Trimestral
3673,51,Femenino,Sandalias,Calzado,"$81,00",New York,S,Rosa,Otoño,"4,5",No,Envío gratis,No,7,PayPal,Mensual
3674,32,Femenino,Medias,Ropa,"$28,00",Rhode Island,M,Rosa,Verano,"4,2",No,Envío en 2 días,No,31,Transferencia bancaria,Quincenal
3675,35,Femenino,Bolso,Accesorios,"$65,00",Washington,M,Azul,Invierno,"2,7",No,Envío en 2 días,No,41,Venmo,Quincenal
3676,70,Femenino,Sombrero,Accesorios,"$80,00",Virginia,M,Blanco,Invierno,"4,5",No,Express,No,3,Transferencia bancaria,Mensual
3677,19,Femenino,Joyas,Accesorios,"$94,00",Wisconsin,S,Verde azulado,Primavera,"4,9",No,Envío gratis,No,16,PayPal,Mensual
3678,32,Femenino,Mochila,Accesorios,"$30,00",Michigan,M,Gris,Otoño,"2,8",No,Estándar,No,43,Dinero,Anualmente
3679,56,Femenino,Camisa,Ropa,"$45,00",Texas,S,Beige,Otoño,"3,5",No,Estándar,No,29,Transferencia bancaria,Quincenal
3680,53,Femenino,Abrigo,Ropa de abrigo,"$91,00",Idaho,M,Violeta,Verano,"2,5",No,Recogida en tienda,No,5,Dinero,Quincenal
3681,22,Femenino,Gafas de sol,Accesorios,"$36,00",Iowa,S,Azul,Invierno,"2,9",No,Estándar,No,30,Tarjeta de débito,Trimestral
3682,26,Femenino,Guantes,Accesorios,"$73,00",Connecticut,XL,Magenta,Otoño,"4,2",No,Entrega al día siguiente,No,33,Tarjeta de débito,Mensual
3683,42,Femenino,Camisa,Ropa,"$60,00",Wyoming,M,Granate,Otoño,"4,6",No,Recogida en tienda,No,46,Venmo,Quincenal
3684,30,Femenino,Medias,Ropa,"$77,00",Mississippi,M,Púrpura,Invierno,"3,0",No,Envío gratis,No,17,Venmo,Quincenal
3685,29,Femenino,Falda,Ropa,"$86,00",Pennsylvania,L,Carbón,Primavera,"4,4",No,Envío gratis,No,47,Tarjeta de crédito,Quincenal
3686,47,Femenino,Bermudas,Ropa,"$42,00",Tennessee,L,Rojo,Verano,"2,6",No,Estándar,No,17,Dinero,Quincenal
3687,59,Femenino,Sandalias,Calzado,"$70,00",Louisiana,M,Carbón,Primavera,"4,8",No,Envío gratis,No,17,Dinero,Quincenal
3688,34,Femenino,Camisa,Ropa,"$44,00",Arkansas,L,Lavanda,Verano,"2,9",No,Entrega al día siguiente,No,28,Transferencia bancaria,Trimestral
3689,52,Femenino,Gafas de sol,Accesorios,"$91,00",West Virginia,L,Blanco,Primavera,"3,0",No,Entrega al día siguiente,No,8,Dinero,Mensual
3690,47,Femenino,Joyas,Accesorios,"$30,00",South Carolina,L,Rojo,Otoño,"4,5",No,Estándar,No,8,Transferencia bancaria,Trimestral
3691,24,Femenino,Blusa,Ropa,"$23,00",Kansas,S,Violeta,Otoño,"3,7",No,Recogida en tienda,No,4,Transferencia bancaria,Quincenal
3692,63,Femenino,Sandalias,Calzado,"$21,00",Michigan,XL,Naranja,Verano,"4,8",No,Entrega al día siguiente,No,24,PayPal,Semanalmente
3693,59,Femenino,Abrigo,Ropa de abrigo,"$34,00",Alabama,L,Turquesa,Primavera,"4,8",No,Envío gratis,No,29,Dinero,Quincenal
3694,66,Femenino,Blusa,Ropa,"$46,00",South Dakota,M,Violeta,Verano,"4,7",No,Envío en 2 días,No,10,Venmo,Semanalmente
3695,45,Femenino,Jersey,Ropa,"$41,00",Rhode Island,M,Azul,Invierno,"2,6",No,Express,No,11,PayPal,Quincenal
3696,38,Femenino,Falda,Ropa,"$33,00",Florida,M,Blanco,Otoño,"4,6",No,Estándar,No,18,Transferencia bancaria,Quincenal
3697,63,Femenino,Blusa,Ropa,"$48,00",Connecticut,L,Turquesa,Otoño,"3,4",No,Entrega al día siguiente,No,26,Transferencia bancaria,Anualmente
3698,55,Femenino,Sudadera,Ropa,"$66,00",Pennsylvania,L,Rosa,Invierno,"3,0",No,Estándar,No,39,Dinero,Semanalmente
3699,25,Femenino,Falda,Ropa,"$54,00",California,XL,Granate,Primavera,"4,0",No,Envío en 2 días,No,4,Venmo,Anualmente
3700,51,Femenino,Mochila,Accesorios,"$55,00",Oklahoma,M,Aceituna,Otoño,"2,6",No,Recogida en tienda,No,24,Transferencia bancaria,Semanalmente
3701,28,Femenino,Bolso,Accesorios,"$84,00",North Dakota,XL,Carbón,Verano,"3,4",No,Recogida en tienda,No,2,Transferencia bancaria,Trimestral
3702,46,Femenino,Sandalias,Calzado,"$66,00",New Mexico,M,Carbón,Primavera,"4,5",No,Recogida en tienda,No,36,Dinero,Anualmente
3703,58,Femenino,Zapatos,Calzado,"$65,00",South Carolina,M,Índigo,Primavera,"2,7",No,Recogida en tienda,No,36,Venmo,Semanalmente
3704,30,Femenino,Sandalias,Calzado,"$83,00",Michigan,S,Verde azulado,Otoño,"2,9",No,Estándar,No,23,PayPal,Trimestral
3705,68,Femenino,Gafas de sol,Accesorios,"$61,00",Missouri,L,Negro,Invierno,"4,0",No,Recogida en tienda,No,36,Tarjeta de crédito,Trimestral
3706,28,Femenino,Falda,Ropa,"$65,00",Colorado,L,Verde azulado,Verano,"3,2",No,Envío gratis,No,2,Tarjeta de débito,Anualmente
3707,26,Femenino,Sandalias,Calzado,"$55,00",Kansas,M,Verde,Primavera,"4,0",No,Recogida en tienda,No,17,Dinero,Quincenal
3708,35,Femenino,Guantes,Accesorios,"$79,00",Illinois,M,Oro,Otoño,"3,4",No,Envío en 2 días,No,19,Venmo,Semanalmente
3709,40,Femenino,Sudadera,Ropa,"$96,00",South Carolina,M,Rojo,Otoño,"4,9",No,Express,No,41,PayPal,Mensual
3710,31,Femenino,Medias,Ropa,"$43,00",Utah,M,Plata,Otoño,"3,6",No,Envío gratis,No,27,PayPal,Trimestral
3711,60,Femenino,Joyas,Accesorios,"$40,00",Hawaii,M,Amarillo,Verano,"3,6",No,Envío en 2 días,No,32,Transferencia bancaria,Quincenal
3712,69,Femenino,Sombrero,Accesorios,"$62,00",Texas,XL,Durazno,Otoño,"3,2",No,Envío gratis,No,33,Dinero,Anualmente
3713,51,Femenino,Blusa,Ropa,"$72,00",Oregon,M,Turquesa,Primavera,"3,7",No,Envío en 2 días,No,24,PayPal,Trimestral
3714,49,Femenino,Zapatos,Calzado,"$87,00",Arizona,M,Durazno,Primavera,"2,6",No,Express,No,31,Tarjeta de débito,Trimestral
3715,18,Femenino,Sombrero,Accesorios,"$31,00",New York,S,Durazno,Invierno,"3,9",No,Express,No,35,Tarjeta de crédito,Semanalmente
3716,63,Femenino,Gafas de sol,Accesorios,"$34,00",Nebraska,S,Naranja,Otoño,"3,4",No,Envío gratis,No,2,Transferencia bancaria,Mensual
3717,57,Femenino,Camisa,Ropa,"$53,00",Vermont,M,Carbón,Otoño,"3,4",No,Entrega al día siguiente,No,42,Tarjeta de débito,Trimestral
3718,45,Femenino,Camiseta,Ropa,"$85,00",Maryland,XL,Blanco,Verano,"4,2",No,Express,No,47,Transferencia bancaria,Trimestral
3719,36,Femenino,Pantalones,Ropa,"$50,00",Tennessee,L,Turquesa,Otoño,"2,9",No,Estándar,No,44,Transferencia bancaria,Quincenal
3720,20,Femenino,Pantalones,Ropa,"$91,00",Pennsylvania,M,Rojo,Verano,"4,1",No,Envío gratis,No,8,Transferencia bancaria,Trimestral
3721,21,Femenino,Sombrero,Accesorios,"$56,00",South Carolina,M,Durazno,Otoño,"3,6",No,Envío gratis,No,13,Tarjeta de crédito,Trimestral
3722,62,Femenino,Abrigo,Ropa de abrigo,"$60,00",Connecticut,L,Rosa,Otoño,"4,0",No,Entrega al día siguiente,No,10,Dinero,Anualmente
3723,23,Femenino,Chaqueta,Ropa de abrigo,"$34,00",Kentucky,XL,Amarillo,Otoño,"4,0",No,Estándar,No,1,Tarjeta de crédito,Quincenal
3724,26,Femenino,Sandalias,Calzado,"$30,00",Rhode Island,M,Beige,Primavera,"3,6",No,Envío gratis,No,1,Tarjeta de débito,Mensual
3725,30,Femenino,Guantes,Accesorios,"$71,00",Colorado,L,Verde,Invierno,"3,1",No,Express,No,18,Transferencia bancaria,Anualmente
3726,18,Femenino,Vestido,Ropa,"$100,00",Oklahoma,S,Turquesa,Invierno,"4,4",No,Entrega al día siguiente,No,2,PayPal,Anualmente
3727,47,Femenino,Cinturón,Accesorios,"$85,00",Idaho,XL,Naranja,Otoño,"4,3",No,Entrega al día siguiente,No,36,Tarjeta de débito,Trimestral
3728,41,Femenino,Medias,Ropa,"$83,00",Maine,M,Oro,Verano,"3,5",No,Entrega al día siguiente,No,17,Tarjeta de débito,Quincenal
3729,62,Femenino,Chaqueta,Ropa de abrigo,"$31,00",Vermont,L,Rojo,Invierno,"3,0",No,Estándar,No,1,Tarjeta de débito,Anualmente
3730,28,Femenino,Botas,Calzado,"$82,00",Rhode Island,M,Verde azulado,Primavera,"4,7",No,Envío en 2 días,No,50,Dinero,Trimestral
3731,46,Femenino,Camisa,Ropa,"$79,00",Florida,M,Verde azulado,Verano,"2,5",No,Envío en 2 días,No,3,Tarjeta de crédito,Quincenal
3732,54,Femenino,Sombrero,Accesorios,"$62,00",West Virginia,M,Lavanda,Primavera,"3,1",No,Envío en 2 días,No,45,PayPal,Trimestral
3733,36,Femenino,Zapatos,Calzado,"$92,00",Indiana,L,Rosa,Primavera,"3,3",No,Envío gratis,No,28,PayPal,Anualmente
3734,25,Femenino,Medias,Ropa,"$58,00",Illinois,M,Granate,Otoño,"4,7",No,Entrega al día siguiente,No,6,Tarjeta de débito,Trimestral
3735,38,Femenino,Sudadera,Ropa,"$88,00",California,M,Beige,Primavera,"3,4",No,Entrega al día siguiente,No,33,Tarjeta de débito,Trimestral
3736,38,Femenino,Sandalias,Calzado,"$44,00",Massachusetts,L,Naranja,Primavera,"3,1",No,Envío en 2 días,No,29,PayPal,Anualmente
3737,42,Femenino,Vaqueros,Ropa,"$56,00",Idaho,M,Rojo,Primavera,"4,6",No,Recogida en tienda,No,2,PayPal,Trimestral
3738,19,Femenino,Joyas,Accesorios,"$23,00",Kentucky,S,Granate,Invierno,"4,9",No,Envío gratis,No,43,PayPal,Quincenal
